text	category
എനിക്കും ഭയം തോന്നുന്നു, പക്ഷേ ഞാൻ ഭയപ്പെട്ടു എന്ന് ഉറക്കെ പറയാൻ തുടങ്ങിയപ്പോൾ മുതൽ എനിക്ക് ഭയം കുറയുന്നതായി ഞാൻ കണ്ടെത്തി	fear
എനിക്ക് അൽപ്പം പിരിമുറുക്കം തോന്നുന്നു, കാരണം ഞാൻ എപ്പോഴും എന്തെങ്കിലും ചെയ്യണമെന്ന് തോന്നുന്നു, ഞാൻ ഇപ്പോൾ വായിക്കണം	anger
മിനിറ്റുകളിലധികം നിർത്താതെ സഞ്ചരിക്കാൻ കഴിയുന്നതിനാൽ ഞാൻ എന്നെത്തന്നെ അത്ഭുതപ്പെടുത്തുന്നു	surprise
സ്വന്തം മകളുടെ തിരോധാനവുമായി ബന്ധപ്പെട്ട് മക്കന്മാർ നിരപരാധികളാണെന്ന് ഞാൻ ആദ്യം മുതലേ നിലനിർത്തിയിരുന്നു	happy
എനിക്ക് ചുറ്റും ആളുകളുടെ ഒരു കടലുണ്ട്, ഇപ്പോഴും തനിച്ചാണ്	sadness
ചെറിയ കാര്യങ്ങളിൽ വേദനിക്കുമ്പോൾ എനിക്ക് അത് അനുഭവപ്പെടുന്നു	sadness
എനിക്ക് നിരാശ തോന്നുന്നു, കുറച്ച് കടലാസുകൾ വലിച്ചുകീറി മുറിക്ക് കുറുകെ എറിഞ്ഞ് കാര്യങ്ങൾ അന്യായമായിരിക്കുന്നത് എന്തുകൊണ്ടെന്ന് ഒരു വലിയ കത്ത് എഴുതാൻ ഞാൻ ആഗ്രഹിക്കുന്നു, ഞാൻ കാഴ്ചപ്പാടിനെക്കുറിച്ച് ചിന്തിക്കുന്നു	sadness
ഈയിടെയായി എനിക്ക് തോന്നിയിരുന്നു, ഞാൻ പഴയതിനേക്കാൾ വളരെ കുറവാണ് എന്നെ ഇഷ്ടപ്പെടുന്നത്	happy
ഐ സയൻസ് നിങ്ങളെ ഭൂമിയും ജീവനും പോലെ തോന്നിപ്പിക്കുന്നു, അത് നശിച്ചുവെന്ന് ഞങ്ങൾക്കറിയാം	sadness
ഇന്ന് നിങ്ങൾ എല്ലാവരും ഗ്ലാമറസ് ആണെന്ന് ഞാൻ പ്രതീക്ഷിക്കുന്നു	happy
എനിക്ക് ഇപ്പോൾ ഒരുതരം സമ്മർദം അനുഭവപ്പെടുന്നതായി ഞാൻ സൂചിപ്പിച്ചു	happy
അപര്യാപ്തത അനുഭവപ്പെടുന്നതിനെ ഞാൻ നേരിടുന്നു	sadness
എനിക്ക് ഇന്ന് ശരിക്കും ദേഷ്യം തോന്നുന്നു	anger
എനിക്ക് അപ്പോഴും ഭയങ്കര തൊണ്ടവേദന അനുഭവപ്പെടുന്നുണ്ടായിരുന്നു, ശരീരവേദനകൾ അടഞ്ഞ മൂക്ക് തിങ്ങിക്കൂടുന്നു	sadness
എനിക്ക് എവിടെ, എപ്പോൾ ത്രിൽ അനുഭവപ്പെടുമെന്ന് എനിക്കറിയില്ല, എനിക്ക് അത് നഷ്ടമാകുമെന്ന് ഞാൻ ഭയപ്പെടുന്നു	fear
കുറച്ച് ദിവസങ്ങൾക്കുള്ളിൽ എനിക്ക് ഇപ്പോഴും കളിയായി തോന്നുമെന്ന് ഞാൻ പ്രതീക്ഷിക്കുന്നു	happy
ബ്ലോഗിംഗ് രംഗത്തേക്ക് തിരിച്ചുവരാൻ മതിയായ സുഖം ലഭിച്ചതിൽ എനിക്ക് സന്തോഷമുണ്ട്	happy
അവൻ ഒരു മികച്ച ക്യാപ്റ്റനായിരുന്നുവെന്ന് എനിക്ക് തോന്നുന്നു, അദ്ദേഹം ഞങ്ങൾക്ക് വേണ്ടി നന്നായി കളിച്ചു, ടെയ്‌ലർ പറഞ്ഞു	happy
ഞാൻ വെള്ളം അനുഭവിക്കാൻ കാത്തിരുന്നു, അങ്ങനെ ചെയ്യുമ്പോൾ ഞാൻ നേടിയ വേഗതയിൽ ഞാൻ ആശ്ചര്യപ്പെട്ടു	surprise
അവളെ ഇഷ്ടപ്പെടാത്തവളായി തോന്നിയതിൽ എനിക്ക് കുറ്റബോധം തോന്നിയാൽ എനിക്കറിയാം	sadness
ഈ ചെറുപ്പക്കാർക്ക് എനിക്ക് കുറച്ച് പിന്തുണ നൽകാൻ കഴിയും, ഞാൻ മൂല്യവത്തായ എന്തെങ്കിലും ചെയ്യുന്നതായി എനിക്ക് തോന്നുന്നു	happy
പിക്കോൾട്ട് കഴിവുള്ള ഒരു എഴുത്തുകാരനാണെന്ന് എനിക്ക് തോന്നുന്നു, വിഷയം എന്നെ വിഷാദാവസ്ഥയിലാക്കി	happy
എനിക്ക് ഏകാന്തത തോന്നുന്നു ഒരു ക്ലാസ് പോസ്റ്റ് കൗണ്ട് ലിങ്ക് href http sporkgasm	sadness
നിങ്ങൾക്കും അതിൽ തീരെ അസന്തുഷ്ടി അനുഭവപ്പെടുമെന്ന് എനിക്ക് ഉറപ്പുണ്ട്	sadness
രണ്ട് മണിക്കൂർ കളിക്കുന്നതിനിടയിൽ ഞാൻ സ്റ്റേജിന് പുറകിൽ ഇരുന്നു ഭക്ഷണം കഴിച്ചു	sadness
അസാധാരണമായ അവസ്ഥകൾ ഈ ശരീരത്തിനുള്ളിൽ നടക്കുന്ന ഏതൊരു വസ്തുക്കളിൽ നിന്നും വ്യത്യസ്തമാണെന്ന് എനിക്ക് തികച്ചും ബോധ്യമുണ്ട്	happy
ഡ്രൈവർമാരുമായി റോഡ് പങ്കിടുന്നത് എന്തിനെക്കുറിച്ചും എനിക്ക് ധൈര്യം തോന്നുന്നു, അത് ശരിക്കും അവിടെ ഉണ്ടാകാൻ പാടില്ലാത്തതാണ്	happy
എനിക്ക് സന്തോഷമായി തോന്നുന്ന ചില നിമിഷങ്ങൾ ഞാൻ നശിപ്പിച്ചേക്കുമോ എന്ന ഭയത്തിൽ ഞാൻ എന്തെങ്കിലും പറയുമെന്ന് എനിക്ക് തോന്നുന്നു, അത് പിന്നീട് വെളിപ്പെടുത്തുന്ന ഒരു ഫാദേ	happy
പഠിക്കുന്നതിൽ എനിക്ക് പുളകം തോന്നുന്നു	happy
ഞാൻ സൗത്ത് ഡക്കോട്ടയിൽ നിന്ന് അകലെയാണ്, എനിക്ക് ബന്ധം നിലനിർത്തുന്നത് എത്ര പ്രധാനമാണെന്ന് എനിക്ക് തോന്നുന്നു	happy
ഈ ദിവസങ്ങളിൽ എനിക്ക് തളർച്ച അനുഭവപ്പെടുന്നു, അതിനാൽ നീണ്ട ഇടവേള	sadness
ഞാനൊരു ചീത്ത സുഹൃത്തിനെപ്പോലെയാണ് എനിക്ക് തോന്നുന്നത്	sadness
എനിക്ക് എന്തെങ്കിലും ചെയ്യേണ്ടതുണ്ട് എന്ന മട്ടിൽ ഉത്കണ്ഠയുടെ ഒരു സൂചനയോടെ എനിക്ക് അലസതയും അലസതയും തോന്നുന്നു, പക്ഷേ എന്താണെന്ന് എനിക്കറിയില്ല	sadness
ഈ ക്ലാസ് മറ്റ് സ്ത്രീകളെ പിന്തുണയ്ക്കുന്നതിന്റെ പ്രാധാന്യവും വീണ്ടും ഉറപ്പിച്ചതായി എനിക്ക് തോന്നുന്നു, നിങ്ങൾ സ്വയം ആയിരിക്കുന്നതിൽ കുഴപ്പമില്ല, എല്ലാവരെയും ഉൾക്കൊള്ളുന്ന ഒരു ഫെമിനിസ്റ്റ് സമൂഹം	love
ഇത് ഉപയോക്തൃ സൗഹൃദമല്ലെന്ന് എനിക്ക് തോന്നുന്നു	happy
എന്റെ ജീവിതത്തിലെ എല്ലാത്തിനും എല്ലാ ദിവസവും എനിക്ക് നന്ദി തോന്നുന്നു	happy
ഉദാരമനസ്കനും ദയയുള്ളവനുമായ ഒരു ക്രെമിനെപ്പോലെ എനിക്ക് തോന്നുന്നു, ആൽബം എങ്ങനെ നേടാമെന്ന് നിങ്ങൾ കാണിക്കുന്നില്ല	happy
അവന് വികൃതിയായ ഉദ്ദേശ്യങ്ങളുണ്ടെന്ന് എനിക്ക് തോന്നുന്നു	love
നിറമുള്ള ക്രിസ്മസ് ലൈറ്റുകളുടെ ക്രമരഹിതമായ ഒരു ചിത്രം കണ്ട് എനിക്ക് ഇരിക്കാൻ കഴിയും, അവനെ കാണാതെ പോയതിൽ എന്റെ ഹൃദയം വേദനിക്കുന്നു	sadness
നിങ്ങളുടെ സമയം മാത്രമല്ല, നിങ്ങളുടെ കുടുംബത്തെ പോറ്റേണ്ട നിങ്ങളുടെ സ്വകാര്യ പണവും നിക്ഷേപിക്കുമ്പോഴും ഒന്നും കാണാതിരിക്കുമ്പോഴും ആരും നിങ്ങളുടെ കാഴ്ചപ്പാടിനെ പിന്തുണയ്ക്കുകയും പുറത്തു നിന്ന് അതിനെ അഭിനന്ദിക്കുകയും ചെയ്യുന്നില്ലെന്ന് എനിക്ക് തോന്നുന്നത് എന്താണെന്ന് എനിക്കറിയാം	love
എനിക്ക് ആ രീതിയിൽ വേഗതയോ ശക്തിയോ തോന്നിയില്ല, പക്ഷേ എനിക്ക് കൂടുതൽ ഊർജ്ജസ്വലത തോന്നി	happy
കഴിഞ്ഞ കുറേ വർഷങ്ങളായി ഞാൻ എന്റെ ജീവിതത്തിലേക്ക് സ്വാതന്ത്ര്യത്തെ സ്വാഗതം ചെയ്തതായി എനിക്ക് തോന്നുന്നു	happy
ഡാൻ ഈ ഭൂഖണ്ഡത്തിൽ വസിക്കുന്നില്ലെങ്കിലും ഇത് മറ്റ് ചില അദ്വിതീയ അന്തർദേശീയ കുഴപ്പങ്ങൾ സൃഷ്ടിക്കുന്നുണ്ടെങ്കിലും ഞാൻ വളരെ അനുഗ്രഹിക്കപ്പെട്ടതായി തോന്നുന്നു എന്ന് പറയാൻ ഞാൻ ആഗ്രഹിക്കുന്നു	happy
എനിക്ക് ഇന്ന് പ്രത്യേകിച്ച് സന്തോഷം തോന്നുന്നു, ഇന്നത്തെ ബ്ലോഗ് എൻട്രി എന്റെ പ്രത്യേക വൈകാരികാവസ്ഥയുമായി പൊരുത്തപ്പെടുന്നില്ലെങ്കിലും അത് പൊതുസമൂഹത്തിൽ സംഭാഷണത്തിന് ഇടം നേടിയ ഒരു വിഷയമാണ്	happy
നാലോ അഞ്ചോ അതിമനോഹരമായ ആൽബങ്ങൾ മത്സരിക്കുന്ന nd നിയമം, ജീവജാലങ്ങൾ എന്നിവ പോലുള്ള ആൽബങ്ങളിൽ എനിക്ക് ഖേദമുണ്ട്	sadness
എനിക്ക് നിരുത്സാഹം തോന്നുന്നു	sadness
ഞാൻ ഇതാണ് കാര്യം, എനിക്ക് ഈ വികാരങ്ങളുണ്ട്, അവ പ്രകടിപ്പിക്കാനും ഞാൻ വിശ്വസിക്കുന്ന കാര്യങ്ങൾക്കായി നിലകൊള്ളാനും ഞാൻ ഭയപ്പെടുന്നില്ല	fear
എനിക്ക് വിഷാദം തോന്നിയില്ല	sadness
ലോകത്തെ മികച്ച സ്ഥലമാക്കാൻ ഞാൻ യഥാർത്ഥത്തിൽ എന്തെങ്കിലും ചെയ്യണം എന്ന് അംഗീകരിക്കേണ്ടി വന്നതിൽ എനിക്ക് ദയനീയമായി തോന്നുമ്പോൾ ഞാൻ ഈ ആളുകളെക്കുറിച്ച് ചിന്തിക്കുന്നു	sadness
ഞാൻ പോസ്റ്റുചെയ്യുന്ന സാഹചര്യത്തിന് അനുയോജ്യമായ ഒരു ഗാനത്തിന്റെ ശീർഷകമോ വരികളോ തിരഞ്ഞെടുക്കാൻ ഞാൻ ശ്രമിക്കുന്നു, പക്ഷേ ഇന്ന് എനിക്ക് അത്ര ബുദ്ധിമൊന്നും തോന്നിയില്ല	happy
നിങ്ങൾക്ക് വളരെ സങ്കടം തോന്നുന്നതിൽ ഞാൻ ഖേദിക്കുന്നു	sadness
ഞാൻ ഇത് ധരിക്കുന്നു, ഗർഭിണിയായിരിക്കുമ്പോൾ എനിക്ക് ഭംഗി തോന്നുന്ന അപൂർവ സന്ദർഭങ്ങളിൽ ഒന്നാണിത്	happy
ഞാൻ അവനെ മിസ് ചെയ്യുന്നു, എന്നെ സംബന്ധിച്ചിടത്തോളം അവനോടൊപ്പം വീണ്ടും ജീവിക്കാൻ ഞാൻ ആഗ്രഹിക്കുന്നു എന്നത് യഥാർത്ഥത്തിൽ ഒരു അനുഗ്രഹമാണ്	love
ആരെയെങ്കിലും ആഴത്തിൽ സ്നേഹിക്കുന്നുവെന്നും നിങ്ങളെ തിരികെ സ്നേഹിക്കാൻ ആരെങ്കിലും ഉണ്ടെന്നും ഉള്ള തോന്നൽ എനിക്ക് ശരിക്കും നഷ്ടപ്പെടുന്നു	love
ഇല്ല എന്ന് ഞാൻ ഉത്തരം പറയാൻ തുടങ്ങി, എനിക്ക് വല്ലാത്ത കൊമ്പൻ തോന്നുന്നു	love
എനിക്ക് ഇപ്പോൾ എന്നെക്കുറിച്ച് ഉണ്ട്, എനിക്ക് എന്നെപ്പോലെ തന്നെ തോന്നുന്നു എന്നതാണ്	happy
ഞാൻ വീണ്ടും അതേ സ്ഥലത്ത് കാത്തിരിക്കുകയാണ്, എനിക്ക് സഹായിക്കാൻ കഴിയുന്നില്ല, സന്തോഷകരമായ പ്രതീക്ഷയോടെ കാത്തിരിക്കുകയാണെന്ന് എനിക്ക് തോന്നുന്നു	happy
എനിക്ക് സുഖം തോന്നുന്നു	happy
എനിക്ക് അബോധാവസ്ഥയോ കുറഞ്ഞപക്ഷം ആത്മസംതൃപ്തിയോ തോന്നുന്നു	happy
ഞാൻ കണ്ടിട്ടുള്ളതിൽ വച്ച് ഏറ്റവും മിടുക്കരായ ആളുകളിൽ ചിലരാണ് ഈ ആളുകളെന്ന് എനിക്ക് തോന്നുന്നു	happy
കോളേജ് കാലത്താണ് എനിക്ക് അങ്ങനെയൊരു സന്തോഷം തോന്നിയത്, അപ്പോഴും ഞാൻ മറ്റുള്ളവർക്ക് വേണ്ടി മറ്റുള്ളവർക്ക് വേണ്ടി കരുതുകയും പൊതുവെ എലിസബത്ത് ആയിരിക്കുകയും ചെയ്തു	love
എന്റെ സ്വന്തത്തിനുമുമ്പ് ജനങ്ങളുടെ ക്ഷേമം നോക്കുന്ന മറ്റുള്ളവർക്കായി ഞാൻ എല്ലായ്പ്പോഴും ശക്തമായ മുൻനിര പരിചരണം നൽകുന്നു, പക്ഷേ അവസാനം എനിക്ക് ശരിക്കും വിഷമം തോന്നുന്നു	sadness
എനിക്ക് നന്നായി തോറ്റത് വലിയ നഷ്ടമല്ല, പക്ഷേ ഞാൻ വിജയിച്ചാൽ ഈ അവിശ്വസനീയമായ ഓട്ടത്തിന്റെ അവസാനം തിരഞ്ഞെടുത്തതിൽ എനിക്ക് മന്ദബുദ്ധി തോന്നും	happy
എനിക്ക് അലസത അനുഭവപ്പെടുമ്പോൾ ഞാൻ ചെയ്യുന്നു	sadness
ഈ മുറിയിലുള്ള ആളുകൾക്ക് അവരുടെ ചലനങ്ങളുടെ ചലനം എന്നെ ചുറ്റിപ്പറ്റിയുള്ള ആരുടെയോ കൈകൾ പോലെ സുരക്ഷിതവും സുരക്ഷിതവുമാണെന്ന് തോന്നുന്ന ഊർജ്ജത്തിന്റെ ആശ്ലേഷം എനിക്ക് നൽകുന്നുവെന്ന് എനിക്കറിയാമോ എന്ന് ഞാൻ അത്ഭുതപ്പെടുന്നു	happy
അതിൽ ബാക്കിയുള്ളവർ അൽപ്പം പരിഭ്രാന്തരാണെന്ന് എനിക്ക് തോന്നുന്നു	anger
ഒരു ആഴ്‌ച ഇരുണ്ട കാലാവസ്ഥയും പിന്നീട് ഒരു വലിയ നീലാകാശവും മേഘങ്ങളില്ലാത്ത ഒരു ദിവസം ആയിരിക്കുമ്പോൾ ഉന്മേഷദായകമായ ആ വികാരം ഞാൻ ഇഷ്ടപ്പെടുന്നു	sadness
ഇന്ന് രാത്രി എനിക്ക് സമ്പന്നത തോന്നുന്നു	happy
എനിക്ക് ശാന്തതയും സമാധാനവും തോന്നുന്നു	happy
ദിവസാവസാനം ഞാൻ പോകുമ്പോൾ എനിക്ക് അത്ഭുതം തോന്നുന്നു	happy
ഈ ബൗദ്ധിക ജിജ്ഞാസയുടെ ഈ വാക്കിംഗ് കഷണം സ്വന്തമാക്കാനും ധരിക്കാനും എനിക്ക് ബഹുമാനം തോന്നുന്നു	happy
ഒരു സ്ത്രീയെന്ന നിലയിൽ സ്വയം പ്രകടിപ്പിക്കേണ്ടതിന്റെ ആവശ്യകത സത്യവും സ്വാഭാവികവും എന്നാൽ അവികസിതവുമാണെന്ന് തോന്നുന്നിടത്ത് എനിക്ക് വ്യാജവും നിർബന്ധിതവുമാണ്	sadness
ഞാൻ ഫ്രിഡ്ജിൽ സൂക്ഷിക്കുകയും മുഖത്ത് വളരെ ചൂടുള്ള സ്പ്രേ അനുഭവപ്പെടുമ്പോൾ പുറത്തെടുക്കുകയും അത് ഓറഞ്ചിന്റെ മണമുള്ളതായി പറയട്ടെ, അത് എന്നെ തണുപ്പിക്കുകയും ചെയ്യുന്നു	love
എന്റെ ആവശ്യങ്ങൾ നിറവേറ്റാൻ എന്റെ പങ്കാളിയെ ആശ്രയിച്ച് എനിക്ക് അസ്വസ്ഥത തോന്നുന്നു	fear
എന്റെ വിപുലമായ ഗവേഷണത്തിന്റെ ഫലങ്ങൾ മറ്റുള്ളവരുമായി പങ്കുവെച്ചതിന്റെ പേരിൽ ഞാൻ വളരെ വിഡ്ഢിയായി തോന്നിയതിന് ശേഷമുള്ള എല്ലാ ദിവസങ്ങളിലും ഇന്ന് ഏപ്രിൽ വിഡ്ഢികളുടെ ദിനമാണെന്ന് ഞാൻ കരുതുന്നു	sadness
ഈ നിമിഷം എനിക്ക് ചെറിയ നഖങ്ങൾ ഉള്ളത് വളരെ ഇഷ്ടമാണ്, എനിക്ക് അവയെക്കുറിച്ച് വിലകുറഞ്ഞതായി തോന്നുന്നു, മാത്രമല്ല അവ പിരിഞ്ഞുപോകുമെന്ന ആശങ്കയും കുറവാണ്	happy
എനിക്ക് തികഞ്ഞ അവസാനങ്ങളെക്കുറിച്ച് തോന്നുന്നു	happy
ഞാൻ ഈ ബ്ലോഗ് അവൾക്കായി സമർപ്പിക്കുകയും ലോകത്തിന്റെ സമാധാനത്തിനായി അവളോടൊപ്പം പ്രാർത്ഥിക്കുകയും ചെയ്യുന്നു, പ്രത്യേകിച്ചും മതപരമായ അക്രമങ്ങളിൽ ഞങ്ങൾക്ക് ഭയം തോന്നുമ്പോൾ	fear
ഞാൻ ഇവിടെ എന്റെ ബ്ലോഗിൽ എഴുതുന്നു, ഞാൻ ആഗ്രഹിക്കുന്നു അല്ലെങ്കിൽ ഞാൻ എന്തെങ്കിലും ചെയ്യാൻ പോകുന്നു, അത് ചെയ്യാൻ ഒരു നല്ല വാക്ക് വേണമെന്ന് എനിക്ക് കൂടുതൽ സമ്മർദ്ദം തോന്നുന്നു	fear
ഈ ബ്ലോഗ് പോസ്റ്റ് ചെയ്തിട്ടും എനിക്ക് ബ്ലോഗിംഗിനെക്കുറിച്ച് അൽപ്പം വിചിത്രമായി തോന്നുന്നുവെന്ന് നിങ്ങളെ അറിയിക്കാനും ഞാൻ ആഗ്രഹിക്കുന്നു	fear
എനിക്ക് അസ്വസ്ഥത അനുഭവപ്പെടുന്നു	fear
എന്റെ ജീവിതത്തിലെ ഏറ്റവും മികച്ച വർഷങ്ങളിൽ ചിലത് മറ്റുള്ളവരെ പരിപാലിക്കുന്നതിനായി ഞാൻ ചെലവഴിക്കുന്നു എന്ന വസ്തുതയിൽ എനിക്ക് അൽപ്പം നീരസം തോന്നുന്നു, അതേസമയം എനിക്ക് അത് നിലനിർത്താൻ സമയമോ ഊർജമോ ഇല്ലാതെ പോയതിനാൽ എത്ര ചെറിയ സാമൂഹിക ജീവിതത്തിൽ എനിക്ക് ക്ഷയമുണ്ട്	anger
എനിക്ക് കുറച്ച് ഭയം തോന്നുന്നു	fear
എന്റെ സ്വന്തം ലോഞ്ച് റൂമിൽ ഉച്ചത്തിൽ പറഞ്ഞ ആ വാക്ക് കേട്ട് ഞാൻ ഞെട്ടിപ്പോയി	surprise
ഈ വീട്ടിൽ അയാൾക്ക് അനിഷ്ടം തോന്നാൻ ഞാൻ ആഗ്രഹിക്കുന്നില്ല	sadness
അവർ പറഞ്ഞു സുഖപ്പെടുത്തുകയാണ് എനിക്ക് ചെയ്യേണ്ടിയിരുന്നത്, അതിൽ എനിക്ക് നല്ല പ്രതീക്ഷയുണ്ടായിരുന്നു	happy
ഞാൻ എന്റെതിൽ muas പ്രൈമർ ചേർത്തു, അത് എന്റെ ചർമ്മത്തെ മനോഹരമാക്കുന്നു	love
അതിനു ശേഷം മെല്ലെ മെല്ലെ മെല്ലെ മെല്ലെ നിലവാരം കുറഞ്ഞപ്പോൾ എനിക്ക് കുറ്റമറ്റതായി തോന്നുന്നു	happy
ഒരു ആർഎൽഎസ് ഗിമ്മിക്ക് അവന്റെ അല്ലെങ്കിൽ അവളുടെ സ്വന്തമാകേണ്ടത് അത്യന്താപേക്ഷിതമാണെന്ന് എനിക്ക് തോന്നുന്നു	happy
നിങ്ങളുടെ മുറി നിങ്ങൾ ആരാണെന്നതിന്റെ പ്രതിഫലനമാക്കി മാറ്റുന്നത് വളരെ പ്രധാനമാണെന്ന് എനിക്ക് തോന്നുന്നു, കാരണം വീട്ടിൽ നിന്ന് അകലെയായിരിക്കുമ്പോൾ നിങ്ങൾക്ക് വീട്ടിലിരിക്കേണ്ടി വരും	happy
കോളേജിലെ തത്ത്വചിന്ത അവന്റെ ക്ലാസിന് സമാനമല്ലെന്ന് ഞാൻ അവനോട് പറഞ്ഞു, കാരണം അതിന് നർമ്മബോധമുള്ള ഒരു പരിശീലകന്റെ ആശ്വാസകരമായ വികാരം ഇല്ലായിരുന്നു	happy
ഞാൻ വൃത്തിയാക്കി, ഞാൻ ജോലിസ്ഥലത്തേക്ക് നടന്നു, എനിക്ക് ഇപ്പോൾ വളരെ പരിസ്ഥിതി സൗഹൃദമായി തോന്നുന്നു, ചാർട്ടുകൾക്കൊപ്പം കൈകൊണ്ട് ജോലി ചെയ്തു	happy
ഇതൊരു സ്വീകാര്യമായ പകരക്കാരനായി എനിക്ക് തോന്നുന്നു	happy
തുടരാൻ എനിക്ക് മടി തോന്നി, ഒരു കറുത്ത കറുപ്പ് ധൂപവർഗ്ഗം കൊണ്ട് ഭിത്തിയിൽ ഫോക്കലർ സിഗിൽ വരച്ചു, തടി ഭാഗം പിടിച്ച് ധൂപവർഗ്ഗത്തിന്റെ ഭാഗം ചെറുതായി പിന്നിലേക്ക് വലിച്ച് ഒരു കറുത്ത പൊടി വര വിട്ട് ഭിത്തിയിലേക്ക് ഇടിക്കാൻ അനുവദിച്ച് ധ്യാനിച്ചു	fear
സ്വവർഗ്ഗാനുരാഗത്തെ തടയാൻ സഹായിക്കുന്നത് എനിക്ക് വെറുപ്പാണ്	sadness
ഞാൻ ദയനീയമാണ്	sadness
എന്റെ പുരോഗതിയെക്കുറിച്ച് എനിക്ക് മുടന്തൻ തോന്നുന്നു, എടുത്ത എന്റെ ചിത്രങ്ങൾ നോക്കുന്നതാണ്	sadness
ഞാൻ അനുഗ്രഹിക്കപ്പെട്ടവനായിരുന്നു, പക്ഷേ ചില വിധത്തിൽ ഞാൻ ദൈവികതയാൽ പീഡിപ്പിക്കപ്പെടുന്നതായി എനിക്ക് തോന്നുന്നു	fear
ഒരിക്കൽ ഈ സ്വാതന്ത്ര്യം എന്നെ അത്ഭുതപ്പെടുത്തുന്നു	surprise
എനിക്ക് നിന്ദ തോന്നുന്നു, ഞാൻ അത് അർഹിക്കുന്നില്ല	anger
എനിക്ക് അവളെക്കുറിച്ച് അഭിമാനം തോന്നുന്നു	happy
സംതൃപ്തി തോന്നി ഞാൻ സിസ്‌ലറെ വിട്ടു	happy
ക്രിസ്മസിൽ കുടുംബത്തോടൊപ്പം ഭക്ഷണം കഴിക്കുമ്പോൾ സാധാരണമായി പെരുമാറാൻ എനിക്ക് എപ്പോഴും സമ്മർദ്ദം തോന്നുന്നു, അതിനാൽ മധുരപലഹാരങ്ങളും മറ്റും കഴിക്കാൻ സുഖമായി ശരീരഭാരം കുറയ്ക്കേണ്ടതുണ്ട്	fear
ഒടുവിൽ എനിക്ക് സ്വയം തോറ്റതായി തോന്നി	sadness
ഞാൻ ഡ്രൈവ്‌വേയിലെ rv ഡൈനറ്റിൽ ഇരുന്നു വലിയ പിൻ ജാലകത്തിലൂടെ പുറത്തേക്ക് നോക്കി അതിശയം തോന്നുന്നു	happy
ഞാൻ അൽപ്പം വഷളായതായി എനിക്ക് തോന്നുന്നു, എന്തെങ്കിലും മാറ്റാൻ ഞാൻ ആഗ്രഹിക്കുന്നു	anger
ഗെയിമുകൾ ഫാക്‌ടറി ഉത്സാഹത്തോടെ ഉപയോഗിക്കാൻ പഠിക്കുമ്പോൾ ഞാൻ ചെയ്തതുപോലെ എനിക്ക് തോന്നുന്നു, പക്ഷേ അൽപ്പം ഭയം	happy
ഞാൻ ഒരുപാട് തവണ തെറ്റായി പോയി, അതിനാൽ എനിക്ക് ഇപ്പോൾ ഒരുതരം ലജ്ജ തോന്നുന്നു	sadness
മികച്ച ടെസ്റ്റ് സ്കോറുകളോടെ പൂർത്തിയാക്കിയതിലും എന്റെ വിദ്യാഭ്യാസം വിപുലീകരിക്കുന്നതിലും എനിക്ക് അഭിമാനം തോന്നുന്നു	happy
എനിക്ക് ഇതിനകം വിചിത്രമായ ഉത്സവം തോന്നുന്നു	happy
എനിക്ക് തോൽവി തോന്നിത്തുടങ്ങി	sadness
നാളെകളെ കുറിച്ച് എനിക്ക് അൽപ്പം ഭയം തോന്നുന്നു	fear
ഞാൻ സന്തോഷത്തോടെ ആശ്ചര്യപ്പെടുകയും അദ്ദേഹത്തിന് വേണ്ടി വൻതോതിൽ വോട്ട് ചെയ്യുകയും ചെയ്യും, പക്ഷേ ഇത്തവണ മാന്യമായ ഒരു തിരിച്ചുവരവ് മിസ്റ്റർ ജോൺസണിന് വേണ്ടി ചെയ്യണമെന്ന് എനിക്ക് തോന്നുന്നു	happy
എനിക്ക് തീർത്തും നന്ദികെട്ടവനും അങ്ങേയറ്റം ഭാഗ്യവാനും തോന്നുന്നു	sadness
ഞാൻ കുതികാൽ ധരിക്കുന്നു, എനിക്ക് കൂടുതൽ ആത്മവിശ്വാസം തോന്നുന്നു	happy
അടിയേറ്റ പൈ അറ്റ ​​അനാരോഗ്യകരമായ വികാരങ്ങളും പരാജയവും തുപ്പുന്നത് പോലെ എനിക്ക് തോന്നുന്നു	sadness
എന്റെ ജീവിതം സുഗമമായി നീങ്ങുന്നില്ലെന്ന് എനിക്ക് തോന്നുന്നു, ഞാൻ ഉടനെ ചുറ്റും നോക്കുന്നു, മറ്റുള്ളവർക്ക് കൊടുക്കുന്നതിലും പിന്തുണയ്ക്കുന്നതിലും ശ്രദ്ധ കേന്ദ്രീകരിക്കുമ്പോൾ എനിക്ക് സേവനത്തിൽ ഏർപ്പെടാൻ കഴിയുമോ എന്ന് നോക്കുക	happy
ദാരുണമായ എന്തോ സംഭവിക്കാൻ പോകുന്നതുപോലെ എനിക്ക് തോന്നി, ഞാൻ ദൈവത്തോട് പ്രാർത്ഥിക്കുന്നു, ഞാൻ ക്രിസ്റ്റിയെപ്പോലെയല്ല, ഇതിൽ ഞാൻ പൂർണ്ണമായും തെറ്റിദ്ധരിക്കുന്നു, എല്ലാം ശരിയാണ്	sadness
എനിക്ക് ശരിക്കും ദേഷ്യവും സമ്മർദ്ദവും തോന്നുന്നു	anger
